blog,post_file,title_matchers,title_cleaners,title_result,author_matchers,author_cleaners,author_result,date_matchers,date_cleaners,date_result,content_matchers,content_cleaners,content_result,labels_matchers,labels_cleaners,labels_result,comment-count_matchers,comment-count_cleaners,comment-count_result
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com/2010/07/21/despite-the-hyperbole-hes-spot-on/index.html,0,False,None,,,None,1,True,'2010/07/21',0,False,None,0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com/2010/07/21/shame-on-the-white-house/index.html,0,False,None,,,None,1,True,'2010/07/21',0,False,None,0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com/2010/07/21/dont-expect-any-remorse-from-the-right/index.html,0,False,None,,,None,1,True,'2010/07/21',0,False,None,0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com/2010/07/20/the-white-party/index.html,0,False,None,,,None,1,True,'2010/07/20',0,False,None,0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com/2010/07/20/dems-rebound/index.html,0,False,None,,,None,1,True,'2010/07/20',0,False,None,0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com/2010/07/27/more-right-wing-abuse-of-the-poor-and-unemployed/index.html,0,False,None,,,None,1,True,'2010/07/27',0,False,None,0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/bgarens.wordpress.com/2010/07/27/gop-stands-up-for-the-rich-and-powerful-big-friggin-surprise/index.html,0,False,None,,,None,1,True,'2010/07/27',0,False,None,0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/10/10/anti-american-behavior-sarah-todd-palin/index.html,1,True,u'Anti-American Behavior = Sarah & Todd\xa0Palin',,,None,1,True,'2008/10/10',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>In Salon.com Robert F. Kennedy, Jr. write",1,True,"'2008 Election,Aip,Alaska Independence Party,Bill Ayers,First Dude,Joe Vogler,Jo",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/10/22/palin-scams-hard-working-tax-paying-alaskans/index.html,1,True,"u'Palin Scams Hard Working, Tax Paying\xa0Alaskans'",,,None,1,True,'2008/10/22',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>This detailed information is from the Ass",1,True,"'ADAM GOLDMAN,Alaskan taxpayers,BRETT J. BLACKLEDGE,Cheating on expense reports,",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/10/07/sarah-palin-foreign-policy/index.html,1,True,u'Sarah Palin foreign\xa0policy',,,None,1,True,'2008/10/07',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>This has to be one of the funniest things",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/10/16/what-does-obama-read/index.html,1,True,u'What does Obama\xa0read?',,,None,1,True,'2008/10/16',1,True,"'<div class=""entry"">\n\t\t\t\t<p>Today I received an email from a &#8220;friend&",1,True,"'Barack Obama,John McCain,Politics,Presidential election'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/10/16/senator-i-am-not-president-bush/index.html,1,True,"u'In tonight\u2019s debate John McCain says, \u201cSenator I AM NOT PRESIDENT\xa",,,None,1,True,'2008/10/16',1,True,"'<div class=""entry"">\n\t\t\t\t<p>John McCain spouted a rude remark to Barack Oba",1,True,"'Barack Obama,John McCain,Presidential politics'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/10/09/angry-pissed-off-republicans/index.html,1,True,"u'Angry, pissed off\xa0Republicans'",,,None,1,True,'2008/10/09',1,True,"'<div class=""entry"">\n\t\t\t\t<p>On occassion I have the opportunity to read the",1,True,"'angry Republicans,Barack Obama,John McCain,Karl Rove,neo-cons'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/10/06/watch-mccains-speech-today-and-you-will-see-only-one-thing-the-behavior-of-cornered-rats/index.html,1,True,u'\u201cWatch McCain\u2019s speech today and you will see only one thing: the be,,,None,1,True,'2008/10/06',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>Glenn Greenwald writes about McCain&#8217",1,True,"'attacks,Barack Obama,John McCain'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/11/04/waiting-for-the-pumas-to-kick-up-some-votes/index.html,1,True,u'Waiting for the PUMAs to kick up some\xa0votes!',,,None,1,True,'2008/11/04',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>Yes, I&#8217;m waiting patiently&#8230;..",1,True,"'Hillary Clinton,McCain,Obama,Politics,PUMAs,Republicans,whiners'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/09/15/mccainpalins-election-would-be-a-disaster-for-the-country/index.html,1,True,u'McCain/Palin\u2019s election would be a disaster for the\xa0country\u2026',,,None,1,True,'2008/09/15',1,True,"'<div class=""entry"">\n\t\t\t\t<h3><span>Here&#8217;s an excellent article outlin",1,True,"'Abortion,Censorship,Evangelicals,Gay rights,McCain,Obama,Palin,Politics,Satan'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/09/15/mccain-fundamentals-of-economy-strong/index.html,1,True,u'McCain: \u2018Fundamentals Of Economy\xa0Strong\u2019\u2026',,,None,1,True,'2008/09/15',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>Sometimes the fake angst portrayed by Joh",1,True,"'economy,John McCain,Lehman Brothers,liars and cheaters,Merrill Lynch,Politics,W",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/09/15/alaskan-women-reject-palin-rally-is-huge/index.html,1,True,u'Alaskan Women Reject Palin rally is\xa0HUGE',,,None,1,True,'2008/09/15',2,True,"'<div class=""entry"">\n\t\t\t\t<p><span>There is a detailed and well-informed blo",1,True,"""Alaskan Women Reject Palin,Corrupt bastard=Eddie Burke,Obama,Palin's mediocre r",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/09/18/19/index.html,1,True,u'\u201cI\u2019m a little confused. Let me see if I have this\xa0straight\u201d',,,None,1,True,'2008/09/18',1,True,"'<div class=""entry"">\n\t\t\t\t<p class=""EC_MsoNormal""><span><span>This was forwa",1,True,"'Barack Obama,Politics,Sarah Palin'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/09/18/puma-hypocrite-alert/index.html,2,True,u'PUMA Hypocrite\xa0Alert',,,None,1,True,'2008/09/18',2,True,"'<div class=""entry"">\n\t\t\t\t<p>In a wonderful post found in the URL below, we ",1,True,"'Lady Lynn Forester de Rothschild,Politics,PUMA,Traitor'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/09/17/palin-assassinates-bullwinkle/index.html,1,True,u'Palin assassinates\xa0Bullwinkle!',,,None,1,True,'2008/09/17',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>Wanna good laugh?&#160; Go to:&#160; <a h",1,True,"'Humor,Moose hunters,Palin'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/09/17/who-deserves-a-bailout/index.html,1,True,u'Who deserves a\xa0bailout?',,,None,1,True,'2008/09/17',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span><span>On </span>Richard<span>&#8216;s blo",1,True,"'AIG,Americans,Bailout,economics,Politics,Republicans'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2008/12/05/isnt-palin-pretty/index.html,1,True,u'Isn\u2019t Palin\xa0Pretty?',,,None,1,True,'2008/12/05',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>Today&#8217;s New York Times (http://thec",1,True,"'makeup artists,Palin,Republican waste'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2010/03/23/i-am-proud-to-be-an-american/index.html,1,True,u'I AM PROUD TO BE AN\xa0AMERICAN',,,None,1,True,'2010/03/23',1,True,"'<div class=""entry"">\n\t\t\t\t<p>Thank you, Mr. President Barack Obama, Speaker ",1,True,"'American Pride,Health Care Reform,House Speaker Nancy Pelosi,President Barack O",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2010/06/27/fox-news-forced-to-use-fillers-without-sponsors-for-becks-program/index.html,1,True,u'Fox News Forced to Use FILLERS Without Sponsors for Beck\u2019s\xa0Program',,,None,1,True,'2010/06/27',1,True,"'<div class=""entry"">\n\t\t\t\t<h1>Beck&#8217;s UK Broadcast Runs Without Ads;</h",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2009/08/20/success-in-boycotting-glenn-becks-sponsors/index.html,1,True,u'Success in BOYCOTTING GLENN BECK\u2019S\xa0Sponsors',,,None,1,True,'2009/08/20',1,True,"'<div class=""entry"">\n\t\t\t\t<h3><span>Yee Haw! Talk about free enterprise in m",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/blackoak.wordpress.com/2009/08/20/clorox-corporation-pulls-away-from-glenn-beck/index.html,1,True,u'CLOROX Corporation Pulls Away from Glenn\xa0Beck',,,None,1,True,'2009/08/20',1,True,"'<div class=""entry"">\n\t\t\t\t<p>Clorox Corporation (Brita&#8217;s parent compan",1,True,"""BOYCOTT Glenn Beck's Sponsors,Clorox Corporation,Glenn Beck""",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/10/one-more-state-where-gays-and-lesbians-can-legally-marry-and-legally-discriminate-against-trans-people/index.html,1,True,u'One More State Where Gays and Lesbians Can Legally Marry AND Legally Discrimin,,,None,1,True,'2008/10/10',1,True,"'<div class=""entry"">\n\t\t\t\t<p>From the <a href=""http://www.courant.com/news/p",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/10/find-me-that-child/index.html,1,True,u'Find Me That\xa0Child!',,,None,1,True,'2008/10/10',1,True,"'<div class=""entry"">\n\t\t\t\t<p>Yes &#8211; I have no use for the gay marriage ",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/04/palin-is-pals-with-christianist-witchdoctor/index.html,1,True,u'Palin is Pals With Christianist Witch\xa0Doctor',,,None,1,True,'2008/10/04',1,True,"'<div class=""entry"">\n\t\t\t\t<p>So, <a href=""http://www.cnn.com/2008/POLITICS/1",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/21/how-many-people-will-be-trick-or-treating-this-year-whilst-wearing-joe-mccarthy-masks/index.html,1,True,u'How Many People Will be Trick-or-Treating This Year Whilst Wearing Joe McCarth,,,None,1,True,'2008/10/21',1,True,"'<div class=""entry"">\n\t\t\t\t<p>I dunnow&#8230;</p>\n<p>How many Republicans ar",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/27/miracles-happen-really/index.html,1,True,u'Miracles Happen \u2013\xa0Really',,,None,1,True,'2008/10/27',1,True,"'<div class=""entry"">\n\t\t\t\t<p>No, not a McBush victory or a coherent thought ",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/27/as-for-trans-friendliness/index.html,1,True,u'As for\xa0Trans-Friendliness?',,,None,1,True,'2008/10/27',1,True,"'<div class=""entry"">\n\t\t\t\t<p><a href=""http://www.detnews.com/apps/pbcs.dll/a",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/27/liar/index.html,1,True,'Liar',,,None,1,True,'2008/10/27',1,True,"'<div class=""entry"">\n\t\t\t\t<p>From an <a href=""http://www.edgeboston.com/inde",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/08/a-good-point/index.html,1,True,u'A Good\xa0Point',,,None,1,True,'2008/10/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p>From <a href=""http://www.huffingtonpost.com/way",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/08/who-won-the-debate/index.html,1,True,u'Who Won the\xa0Debate?',,,None,1,True,'2008/10/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p><img src=""http://thumbsnap.com/images/QKydUJYL.",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/08/i-love-the-smell-of-senility-in-the-morning/index.html,1,True,u'I Love the Smell of Senility in the\xa0Morning',,,None,1,True,'2008/10/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p>As well as the smell of horror &#8211; scent av",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/08/whats-up-with-korea/index.html,1,True,u'What\u2019s Up With\xa0Korea?',,,None,1,True,'2008/10/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p>From the <a href=""http://www.koreatimes.co.kr/w",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/08/gee-gay-marriage-addiction-causes-a-backlashthats-never-happened/index.html,1,True,u'Gee \u2013 Gay Marriage Addiction Causes a Backlash\u2026THAT\u2019S Never\xa0,,,None,1,True,'2008/10/08',1,True,"'<div class=""entry"">\n\t\t\t\t<span class=""embed-youtube""/>\n<blockquote><p>GAVI",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/08/gop-grand-ol-pills/index.html,1,True,u'GOP: Grand Ol\u2019\xa0Pills?',,,None,1,True,'2008/10/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p>As usual, I hate citing The John, but he&#8217;",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/28/think-about-it/index.html,1,True,u'Think About\xa0It',,,None,1,True,'2008/10/28',1,True,"'<div class=""entry"">\n\t\t\t\t<span class=""embed-youtube""/>\n<div class=""shareda",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/05/beware-of-an-american-spin/index.html,1,True,u'Beware of An American\xa0Spin',,,None,1,True,'2008/10/05',1,True,"'<div class=""entry"">\n\t\t\t\t<p>Doubtlessly, the christianist media &#8211; fro",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/07/what-is-she-doing-other-than-not-answering-real-questions-from-real-media/index.html,1,True,u'What is She Doing? (Other Than Not Answering Real Questions From Real\xa0Media,,,None,1,True,'2008/10/07',1,True,"'<div class=""entry"">\n\t\t\t\t<p>Here&#8217;s an interesting pic of Barbie McMoo",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/15/my-halloween-costume-this-year-the-phantom-autogynephilic/index.html,1,True,u'My Halloween Costume This Year?  The Phantom\xa0Autogynephilic',,,None,1,True,'2008/10/15',1,True,"'<div class=""entry"">\n\t\t\t\t<p><strong>[UPDATE</strong> - I passed the <em>New",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/14/duh/index.html,1,True,'Duh!',,,None,1,True,'2008/10/14',1,True,"'<div class=""entry"">\n\t\t\t\t<p>From the <a href=""http://www.huffingtonpost.com",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/30/you-cant-make-this-shit-up/index.html,1,True,u'You Can\u2019t Make This Shit\xa0Up',,,None,1,True,'2008/10/30',1,True,"'<div class=""entry"">\n\t\t\t\t<p>And believe it or not, this has nothing to do w",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/endablog.wordpress.com/2008/10/30/invisi-bull/index.html,1,True,'Invisi-Bull',,,None,1,True,'2008/10/30',1,True,"'<div class=""entry"">\n\t\t\t\t<p>Johnathan Rauch in the LA Times <a href=""http:/",0,True,None,,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/11/14/report-on-impact-of-allison-engine-on-health-care-fraud-cases/index.html,1,True,u'Report On Impact Of Allison Engine On Health Care Fraud\xa0Cases',,,None,1,True,'2008/11/14',1,True,"'<div class=""entry"">\n\t\t\t\t<p>The Congressional Research Service (&#8220;CRS&",1,True,"'Allison Engine,False Claims Act,False Claims Correction Act,Medicaid Fraud,Medi",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/11/14/425-million-settlement-in-off-label-marketing-case/index.html,1,True,u'$425 Million Settlement In \u201cOff-Label Marketing\u201d\xa0Case',,,None,1,True,'2008/11/14',1,True,"'<div class=""entry"">\n\t\t\t\t<p>The Department of Justice recently announced th",1,True,"'Cephalon,False Claims Act,Medicaid Fraud,Medicare fraud,Off-Label Marketing,qui",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/11/17/doj-reports-134-billion-from-false-claims-act-in-fy-2008/index.html,1,True,u'DOJ Reports $1.34 Billion From False Claims Act In FY\xa02008',,,None,1,True,'2008/11/17',1,True,"'<div class=""entry"">\n\t\t\t\t<p>The Department of Justice has announced its Fal",1,True,"'False Claims Act,qui tam'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/08/08/01/index.html,1,True,u'W.W. Grainger Pays $6 million For Overcharging Government And Selling Goods To,,,None,1,True,'2008/08/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>The Department of Justice&#160;recently <",1,True,"'Add new tag,Buy American Act,False Claims Act,qui tam,Trade Agreements Act'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/08/08/conflict-of-interest-false-claims-act-violation/index.html,1,True,u'Conflict-of-Interest = False Claims Act\xa0Violation?',,,None,1,True,'2008/08/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>In what appears to be a somewhat novel ca",1,True,"'False Claims Act,SAIC'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/08/22/dont-delay-appeal-today/index.html,1,True,"u'Don\u2019t Delay, Appeal\xa0Today!'",,,None,1,True,'2008/08/22',1,True,"'<div class=""entry"">\n\t\t\t\t<p>The United States Court of Appeals for the Seco",1,True,"'appeal,Eisenstein,False Claims Act,qui tam,Second Circuit'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/07/09/but-were-they-also-voting/index.html,1,True,u'But Were They Also\xa0Voting?',,,None,1,True,'2008/07/09',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>The Washington Post <a href=""http://www.w",1,True,'Medicare fraud',,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/06/18/supreme-court-decides-false-claims-act-case/index.html,1,True,u'Supreme Court Decides False Claims Act\xa0Case',,,None,1,True,'2008/06/18',1,True,"'<div class=""entry"">\n\t\t\t\t<p><span>On June 9, the Supreme Court decided <em>",1,True,"'Allison Engine,False Claims Act,qui tam,Supreme Court,whistleblower'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/06/24/pharmaceutical-company-to-pay-160-million-for-medicaid-fraud/index.html,1,True,u'Pharmaceutical Company To Pay $160 million For Medicaid\xa0Fraud',,,None,1,True,'2008/06/24',1,True,"'<div class=""entry"">\n\t\t\t\t<p class=""MsoNormal""><span>The state of Alabama ha",1,True,"'AstraZeneca,False Claims Act,Medicaid Fraud'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/12/08/hhs-report-details-numerous-false-claims-act-triumphs/index.html,1,True,u'HHS Report Details Numerous False Claims Act\xa0Triumphs',,,None,1,True,'2008/12/08',1,True,"'<div class=""entry"">\n\t\t\t\t<p>The Department of Health and Human Services&#82",1,True,"'False Claims Act,fraudulent billing,Medicaid Fraud,Medicare fraud,Merck,Pepcid,",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/12/05/court-rules-that-postal-service-covered-by-false-claims-act/index.html,1,True,u'Court Rules That Postal Service Covered By False Claims\xa0Act',,,None,1,True,'2008/12/05',1,True,"'<div class=""entry"">\n\t\t\t\t<p>United States District Judge G. Patrick Murphy ",1,True,"'False Claims Act,postal service,USPS'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/12/30/yale-pays-76-million-to-settle-charges-of-federal-grant-misuse/index.html,1,True,u'Yale Pays $7.6 Million To Settle Charges Of Federal Grant\xa0Misuse',,,None,1,True,'2008/12/30',1,True,"'<div class=""entry"">\n\t\t\t\t<p>The U.S. Attorney&#8217;s office for the Distri",1,True,"'False Claims Act,federal grants,higher education,qui tam,Yale University'",,,None
/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com,/scratch/unmirrored1/agong/blog_crawl_2012_01/mirrors/fraudfighters.wordpress.com/2008/12/17/helicopter-maintenance-firm-brought-down-in-settlement/index.html,1,True,u'Helicopter Maintenance Firm Brought Down in\xa0Settlement',,,None,1,True,'2008/12/17',1,True,"'<div class=""entry"">\n\t\t\t\t<p>The Department of Justice announced in a press ",1,True,"'defense contractor,False Claims Act,qui tam'",,,None
